Date,Adj_Close
1/3/2017,211.4859
1/4/2017,210.8696
1/5/2017,216.025
1/6/2017,214.3131
1/9/2017,215.3109
1/10/2017,216.4358
1/11/2017,211.5349
1/12/2017,211.5349
1/13/2017,211.437
1/17/2017,210.1066
1/18/2017,211.8479
1/19/2017,209.911
1/20/2017,209.6762
1/23/2017,210.1458
1/24/2017,208.473
1/25/2017,208.9229
1/26/2017,206.2132
1/27/2017,208.561
1/30/2017,207.2599
1/31/2017,214.1272
2/1/2017,224.3302
2/2/2017,224.5259
2/3/2017,225.8465
2/6/2017,229.3291
2/7/2017,227.5487
2/8/2017,235.9224
2/9/2017,240.3343
2/10/2017,240.9995
2/13/2017,241.3908
2/14/2017,243.1614
2/15/2017,243.8951
2/16/2017,241.5571
2/17/2017,241.9679
2/21/2017,241.7821
2/22/2017,240.9603
2/23/2017,241.6549
2/24/2017,240.7158
2/27/2017,241.5791
2/28/2017,240.1762
3/1/2017,240.6373
3/2/2017,240.3136
3/3/2017,240.9709
3/6/2017,237.7629
3/7/2017,235.0552
3/8/2017,234.8983
3/9/2017,235.6242
3/10/2017,236.5758
3/13/2017,236.0853
3/14/2017,234.9081
3/15/2017,236.1049
3/16/2017,234.8786
3/17/2017,232.8773
3/20/2017,232.4555
3/21/2017,230.101
3/22/2017,229.5516
3/23/2017,230.827
3/24/2017,232.8283
3/27/2017,234.8394
3/28/2017,235.9676
3/29/2017,236.7622
3/30/2017,235.2514
3/31/2017,234.3881
4/3/2017,233.1716
4/4/2017,233.9074
4/5/2017,233.2599
4/6/2017,233.8191
4/7/2017,234.3195
4/10/2017,235.5654
4/11/2017,234.5745
4/12/2017,233.3188
4/13/2017,233.3188
4/17/2017,231.6511
4/18/2017,229.9342
4/19/2017,231.8571
4/20/2017,233.4267
4/21/2017,231.8669
4/24/2017,232.4849
4/25/2017,233.7014
4/26/2017,234.9571
4/27/2017,238.4398
4/28/2017,239.2344
5/1/2017,240.5784
5/2/2017,240.8433
5/3/2017,239.1363
5/4/2017,240.5981
5/5/2017,240.2939
5/8/2017,237.3607
5/9/2017,233.9859
5/10/2017,225.3626
5/11/2017,226.6282
5/12/2017,226.5006
5/15/2017,223.8911
5/16/2017,220.9774
5/17/2017,216.8246
5/18/2017,215.25
5/19/2017,215.6437
5/22/2017,216.0275
5/23/2017,217.1493
5/24/2017,220.5936
5/25/2017,220.7904
5/26/2017,219.5702
5/30/2017,218.5762
5/31/2017,220.1902
6/1/2017,223.7722
6/2/2017,224.53
6/5/2017,224.5497
6/6/2017,224.6776
6/7/2017,224.5595
6/8/2017,225.7601
6/9/2017,228.6632
6/12/2017,227.0985
6/13/2017,227.1181
6/14/2017,229.3323
6/15/2017,231.025
6/16/2017,231.7434
6/19/2017,233.8887
6/20/2017,234.8334
6/21/2017,240.5018
6/22/2017,243.1785
6/23/2017,242.5388
6/26/2017,244.9499
6/27/2017,242.1747
6/28/2017,242.7849
6/29/2017,240.1377
6/30/2017,239.2225
7/3/2017,240.0983
7/5/2017,240.4034
7/6/2017,237.707
7/7/2017,236.8606
7/10/2017,237.333
7/11/2017,238.2679
7/12/2017,241.6827
7/13/2017,240.2459
7/14/2017,241.9385
7/17/2017,243.5918
7/18/2017,241.8205
7/19/2017,242.4896
7/20/2017,245.1073
7/21/2017,246.9771
7/24/2017,249.4865
7/25/2017,250.569
7/26/2017,252.0747
7/27/2017,250.1163
7/28/2017,248.9846
7/31/2017,248.3154
8/1/2017,248.1875
8/2/2017,246.1997
8/3/2017,246.3768
8/4/2017,238.7895
8/7/2017,237.3822
8/8/2017,235.9258
8/9/2017,234.1839
8/10/2017,228.5057
8/11/2017,229.1749
8/14/2017,228.9387
8/15/2017,227.4626
8/16/2017,225.0516
8/17/2017,221.8731
8/18/2017,221.1031
8/21/2017,220.0963
8/22/2017,220.8662
8/23/2017,219.4053
8/24/2017,220.6984
8/25/2017,218.9512
8/28/2017,221.0538
8/29/2017,220.6984
8/30/2017,220.9748
8/31/2017,226.5224
9/1/2017,224.7949
9/5/2017,220.8958
9/6/2017,220.728
9/7/2017,224.9923
9/8/2017,230.5399
9/11/2017,229.385
9/12/2017,228.2301
9/13/2017,223.5511
9/14/2017,220.8168
9/15/2017,217.4508
9/18/2017,218.6847
9/19/2017,212.229
9/20/2017,207.2934
9/21/2017,200.048
9/22/2017,202.0124
9/25/2017,208.8827
9/26/2017,206.7505
9/27/2017,205.6153
9/28/2017,201.4497
9/29/2017,202.3085
10/2/2017,208.2608
10/3/2017,207.096
10/4/2017,205.7042
10/5/2017,206.6024
10/6/2017,204.0853
10/9/2017,200.3244
10/10/2017,204.7467
10/11/2017,203.9471
10/12/2017,201.4497
10/13/2017,202.8712
10/16/2017,195.8528
10/17/2017,195.2309
10/18/2017,184.7379
10/19/2017,186.8306
10/20/2017,185.8534
10/23/2017,185.3499
10/24/2017,180.5624
10/25/2017,178.0354
10/26/2017,174.0574
10/27/2017,176.5153
10/30/2017,176.3376
10/31/2017,174.9458
11/1/2017,182.201
11/2/2017,173.1196
11/3/2017,172.6655
11/6/2017,172.093
11/7/2017,170.7407
11/8/2017,172.7544
11/9/2017,170.7703
11/10/2017,169.9905
11/13/2017,172.1621
11/14/2017,169.6055
11/15/2017,170.8196
11/16/2017,173.2479
11/17/2017,173.3173
11/20/2017,169.5909
11/21/2017,169.1449
11/22/2017,173.2678
11/24/2017,171.9794
11/27/2017,170.8397
11/28/2017,170.3838
11/29/2017,174.1201
11/30/2017,172.2767
12/1/2017,168.4215
12/4/2017,165.4086
12/5/2017,162.812
12/6/2017,166.4988
12/7/2017,163.3968
12/8/2017,166.3006
12/11/2017,171.2163
12/12/2017,170.3342
12/13/2017,167.7277
12/14/2017,169.4125
12/15/2017,170.1459
12/18/2017,169.3828
12/19/2017,168.0548
12/20/2017,164.2293
12/21/2017,166.1321
12/22/2017,163.4265
12/26/2017,162.9706
12/27/2017,164.0905
12/28/2017,163.149
12/29/2017,162.1183
1/2/2018,168.7981
1/3/2018,168.6197
1/4/2018,170.0468
1/5/2018,170.7505
1/8/2018,169.0359
1/9/2018,174.0804
1/10/2018,172.4353
1/11/2018,175.5373
1/12/2018,174.4769
1/16/2018,177.0635
1/17/2018,175.1409
1/18/2018,178.0348
1/19/2018,179.7097
1/22/2018,186.4687
1/23/2018,186.3795
1/24/2018,185.0515
1/25/2018,185.4479
1/26/2018,185.2596
1/29/2018,185.6263
1/30/2018,182.7324
1/31/2018,178.6492
2/1/2018,176.9446
2/2/2018,170.9685
2/5/2018,163.5256
2/6/2018,166.8258
2/7/2018,168.8674
2/8/2018,162.7328
2/9/2018,161.3155
2/12/2018,161.0083
2/13/2018,157.3017
2/14/2018,165.141
2/15/2018,163.0003
2/16/2018,162.5742
2/20/2018,159.155
2/21/2018,157.8864
2/22/2018,157.9756
2/23/2018,160.6416
2/26/2018,164.2788
2/27/2018,159.1947
2/28/2018,153.5301
3/1/2018,147.5271
3/2/2018,143.3757
3/5/2018,148.0647
3/6/2018,150.0358
3/7/2018,152.5346
3/8/2018,152.8133
3/9/2018,156.5764
3/12/2018,157.7014
3/13/2018,162.46
3/14/2018,166.3127
3/15/2018,165.3769
3/16/2018,168.2042
3/19/2018,165.5262
3/20/2018,162.8881
3/21/2018,162.9677
3/22/2018,161.8527
3/23/2018,158.7666
3/26/2018,159.4834
3/27/2018,159.6028
3/28/2018,164.909
3/29/2018,167.5372
4/2/2018,161.5441
4/3/2018,164.003
4/4/2018,165.7253
4/5/2018,164.3913
4/6/2018,160.7975
4/9/2018,161.1558
4/10/2018,163.575
4/11/2018,164.3216
4/12/2018,165.566
4/13/2018,163.6347
4/16/2018,165.7054
4/17/2018,166.0837
4/18/2018,164.8393
4/19/2018,157.8806
4/20/2018,157.8009
4/23/2018,159.1747
4/24/2018,156.1981
4/25/2018,156.4171
4/26/2018,159.8119
4/27/2018,161.3151
4/30/2018,152.9627
5/1/2018,152.2558
5/2/2018,150.3942
5/3/2018,146.9397
5/4/2018,148.6321
5/7/2018,146.432
5/8/2018,143.1567
5/9/2018,145.6256
5/10/2018,151.2304
5/11/2018,152.9826
5/14/2018,153.6695
5/15/2018,152.1264
5/16/2018,154.5555
5/17/2018,160.23
5/18/2018,158.43
5/21/2018,154.21
5/22/2018,154.98
5/23/2018,155.95
5/24/2018,153.66
5/25/2018,154
5/29/2018,151.03
5/30/2018,151.52
5/31/2018,150.8
6/1/2018,155
6/4/2018,151.18
6/5/2018,152.21
6/6/2018,155.38
6/7/2018,163.27
6/8/2018,170.35
6/11/2018,171.04
6/12/2018,170.96
6/13/2018,170.23
6/14/2018,173.95
6/15/2018,173.18
6/18/2018,171.72
6/19/2018,173.05
6/20/2018,175.19
6/21/2018,172.49
6/22/2018,173.42
6/25/2018,171.24
6/26/2018,169.91
6/27/2018,166.6
6/28/2018,168.58
6/29/2018,166.72
7/2/2018,167.21
7/3/2018,168.64
7/5/2018,172.2
7/6/2018,174.59
7/9/2018,176.84
7/10/2018,175.95
7/11/2018,174.41
7/12/2018,176.52
7/13/2018,177.15
7/16/2018,175.66
7/17/2018,175.66
7/18/2018,175.86
7/19/2018,173.39
7/20/2018,171.79
7/23/2018,172.23
7/24/2018,174.96
7/25/2018,176.83
7/26/2018,177.59
7/27/2018,178.62
7/30/2018,183.99
7/31/2018,184.09
8/1/2018,183.99
8/2/2018,184.28
8/3/2018,185.93
