Date,Adj_Close
5/17/2018,21.56
5/18/2018,21.58
5/21/2018,20.93
5/22/2018,21.56
5/23/2018,20.58
5/24/2018,20.5
5/25/2018,20.84
5/29/2018,20.31
5/30/2018,20.81
5/31/2018,20.73
6/1/2018,20.58
6/4/2018,20.13
6/5/2018,20.02
6/6/2018,19.9
6/7/2018,19.21
6/8/2018,19.41
6/11/2018,19.13
6/12/2018,19.28
6/13/2018,19.21
6/14/2018,19.4
6/15/2018,19.64
6/18/2018,19.47
6/19/2018,19.83
6/20/2018,20.63
6/21/2018,20.36
6/22/2018,20.04
6/25/2018,19.54
6/26/2018,21.1
6/27/2018,21.03
6/28/2018,21.2
6/29/2018,21.52
7/2/2018,21.62
7/3/2018,21.4
7/5/2018,21.17
7/6/2018,21.21
7/9/2018,21.11
7/10/2018,21.35
7/11/2018,21.61
7/12/2018,21.92
7/13/2018,21.86
7/16/2018,21.07
7/17/2018,21.34
7/18/2018,21.33
7/19/2018,21.34
7/20/2018,21.29
7/23/2018,21.33
7/24/2018,20.86
7/25/2018,21.05
7/26/2018,21.69
7/27/2018,21.65
7/30/2018,21.47
7/31/2018,20.7
8/1/2018,20.52
8/2/2018,22.4
8/3/2018,20.62
