Date,Adj_Close
10/7/2015,11.05
10/8/2015,11.05
10/9/2015,12.5
10/12/2015,13.6
10/13/2015,12.46
10/14/2015,14.36
10/15/2015,15.56
10/16/2015,14.57
10/19/2015,15.42
10/20/2015,15.43
10/21/2015,14.92
10/22/2015,14.5
10/23/2015,14.43
10/26/2015,14.48
10/27/2015,14.66
10/28/2015,14.31
10/29/2015,14.38
10/30/2015,14.47
11/2/2015,14.61
11/3/2015,15.13
11/4/2015,14.9
11/5/2015,15.21
11/6/2015,14.67
11/9/2015,15.14
11/10/2015,17.29
11/11/2015,16.61
11/12/2015,16.91
11/13/2015,18.15
11/16/2015,18.36
11/17/2015,18.81
11/18/2015,19.95
11/19/2015,19.9
11/20/2015,20.84
11/23/2015,23.65
11/24/2015,23.5
11/25/2015,23.39
11/27/2015,23.4
11/30/2015,23.55
12/1/2015,23.24
12/2/2015,21.4
12/3/2015,20.55
12/4/2015,21.13
12/7/2015,21.025
12/8/2015,21.1
12/9/2015,21
12/10/2015,21.44
12/11/2015,22.05
12/14/2015,22.67
12/15/2015,22.03
12/16/2015,25.97
12/17/2015,28.92
12/18/2015,28.68
12/21/2015,29.14
12/22/2015,29.28
12/23/2015,28.69
12/24/2015,28.99
12/28/2015,28.78
12/29/2015,24.09
12/30/2015,25.59
12/31/2015,26.94
1/4/2016,26.39
1/5/2016,27.37
1/6/2016,25.68
1/7/2016,23.98
1/8/2016,23.5
1/11/2016,19.44
1/12/2016,20.43
1/13/2016,20.18
1/14/2016,21.15
1/15/2016,20.42
1/19/2016,19.98
1/20/2016,21.05
1/21/2016,22.56
1/22/2016,22
1/25/2016,20.15
1/26/2016,21.84
1/27/2016,20.88
1/28/2016,20.94
1/29/2016,22.23
2/1/2016,21.65
2/2/2016,21.93
2/3/2016,22
2/4/2016,21.97
2/5/2016,21.54
2/8/2016,20.46
2/9/2016,19.6
2/10/2016,20.12
2/11/2016,19.9
2/12/2016,19.45
2/16/2016,18.78
2/17/2016,15.65
2/18/2016,15.12
2/19/2016,15.29
2/22/2016,16.76
2/23/2016,18.01
2/24/2016,18.6
2/25/2016,18.95
2/26/2016,18.93
2/29/2016,18.34
3/1/2016,17.71
3/2/2016,17.39
3/3/2016,17.33
3/4/2016,18.02
3/7/2016,17.92
3/8/2016,17.42
3/9/2016,16.93
3/10/2016,16.74
3/11/2016,16.84
3/14/2016,16.4
3/15/2016,16.14
3/16/2016,16.14
3/17/2016,15.99
3/18/2016,15.71
3/21/2016,15.8
3/22/2016,15.37
3/23/2016,15
3/24/2016,14.77
3/28/2016,14.91
3/29/2016,15.49
3/30/2016,15.45
3/31/2016,18.95
4/1/2016,20.5
4/4/2016,20.5
4/5/2016,19.69
4/6/2016,20.84
4/7/2016,20.69
4/8/2016,20.16
4/11/2016,19.98
4/12/2016,19.61
4/13/2016,20
4/14/2016,20.1
4/15/2016,20.06
4/18/2016,19.91
4/19/2016,20.4
4/20/2016,19.81
4/21/2016,19.69
4/22/2016,19.66
4/25/2016,19.68
4/26/2016,21.78
4/27/2016,20.48
4/28/2016,19.76
4/29/2016,18.48
5/2/2016,20.41
5/3/2016,20.63
5/4/2016,19.69
5/5/2016,21.02
5/6/2016,20.71
5/9/2016,20.5
5/10/2016,19.98
5/11/2016,17.97
5/12/2016,16.93
5/13/2016,19.06
5/16/2016,19.19
5/17/2016,19.18
5/18/2016,19.92
5/19/2016,19.79
5/20/2016,20.35
5/23/2016,19.21
5/24/2016,19.8
5/25/2016,20.49
5/26/2016,19.7
5/27/2016,20
5/31/2016,19.98
6/1/2016,20.24
6/2/2016,20.94
6/3/2016,20.21
6/6/2016,22.07
6/7/2016,21.91
6/8/2016,21.64
6/9/2016,21.57
6/10/2016,21.97
6/13/2016,20.44
6/14/2016,19.39
6/15/2016,19.2
6/16/2016,19.47
6/17/2016,18.93
6/20/2016,19.13
6/21/2016,17.83
6/22/2016,18.07
6/23/2016,18.21
6/24/2016,18.1
6/27/2016,17.68
6/28/2016,18.07
6/29/2016,18.32
6/30/2016,18.47
7/1/2016,19.05
7/5/2016,18.96
7/6/2016,19.34
7/7/2016,19.52
7/8/2016,20.13
7/11/2016,20.13
7/12/2016,20.11
7/13/2016,19.85
7/14/2016,20.16
7/15/2016,20.3
7/18/2016,20.22
7/19/2016,20.2
7/20/2016,20.75
7/21/2016,20.98
7/22/2016,20.91
7/25/2016,19.72
7/26/2016,20.25
7/27/2016,20.35
7/28/2016,20.21
7/29/2016,19.7
8/1/2016,19.76
8/2/2016,18.9
8/3/2016,18.88
8/4/2016,18.87
8/5/2016,18.93
8/8/2016,18.76
8/9/2016,18.84
8/10/2016,18.69
8/11/2016,19.14
8/12/2016,19.27
8/15/2016,19.83
8/16/2016,20
8/17/2016,20.17
8/18/2016,20
8/19/2016,20.14
8/22/2016,20.8
8/23/2016,21.24
8/24/2016,20.82
8/25/2016,20.23
8/26/2016,21.34
8/29/2016,22.22
8/30/2016,21.19
8/31/2016,20.16
9/1/2016,20.68
9/2/2016,20.86
9/6/2016,21.81
9/7/2016,22.56
9/8/2016,23.02
9/9/2016,21.49
9/12/2016,23.24
9/13/2016,23.83
9/14/2016,23.91
9/15/2016,24.15
9/16/2016,24.5
9/19/2016,23.8
9/20/2016,24.38
9/21/2016,24.5
9/22/2016,25.03
9/23/2016,24.86
9/26/2016,24.93
9/27/2016,25.15
9/28/2016,25.29
9/29/2016,25.16
9/30/2016,25.61
10/3/2016,25.49
10/4/2016,24.85
10/5/2016,25.1
10/6/2016,24.62
10/7/2016,24.64
10/10/2016,24.98
10/11/2016,24.49
10/12/2016,24.41
10/13/2016,23.98
10/14/2016,22.63
10/17/2016,22.25
10/18/2016,22.7
10/19/2016,22.19
10/20/2016,22.12
10/21/2016,22.29
10/24/2016,22.29
10/25/2016,22.01
10/26/2016,21.99
10/27/2016,21.45
10/28/2016,21.34
10/31/2016,21.25
11/1/2016,20.82
11/2/2016,21.1
11/3/2016,20.74
11/4/2016,20.88
11/7/2016,21.08
11/8/2016,20.53
11/9/2016,22.5
11/10/2016,22.55
11/11/2016,22.7
11/14/2016,22.52
11/15/2016,23.43
11/16/2016,22.86
11/17/2016,23.82
11/18/2016,25.98
11/21/2016,27.02
11/22/2016,27.16
11/23/2016,28.14
11/25/2016,27.73
11/28/2016,28.04
11/29/2016,30.14
11/30/2016,29.95
12/1/2016,29.01
12/2/2016,29.47
12/5/2016,30.15
12/6/2016,30.55
12/7/2016,29.8
12/8/2016,28.97
12/9/2016,29.28
12/12/2016,28.82
12/13/2016,28.45
12/14/2016,28.5
12/15/2016,28.92
12/16/2016,31.25
12/19/2016,30.77
12/20/2016,30.29
12/21/2016,29.81
12/22/2016,28.08
12/23/2016,28.21
12/27/2016,27.62
12/28/2016,27.4
12/29/2016,27.1
12/30/2016,27.14
1/3/2017,27.95
1/4/2017,29.39
1/5/2017,28.92
1/6/2017,28.96
1/9/2017,30.01
1/10/2017,29.25
1/11/2017,28.51
1/12/2017,28.62
1/13/2017,28.7
1/17/2017,28.09
1/18/2017,28
1/19/2017,27.75
1/20/2017,27.19
1/23/2017,26.43
1/24/2017,27.16
1/25/2017,27.3
1/26/2017,27.04
1/27/2017,26.93
1/30/2017,26.11
1/31/2017,26.53
2/1/2017,26.35
2/2/2017,25.59
2/3/2017,25.87
2/6/2017,25.25
2/7/2017,25.1
2/8/2017,26.01
2/9/2017,26.6
2/10/2017,26.51
2/13/2017,27.35
2/14/2017,28.3
2/15/2017,27.81
2/16/2017,27.47
2/17/2017,27.88
2/21/2017,27.65
2/22/2017,27.19
2/23/2017,29.52
2/24/2017,30.8
2/27/2017,32.08
2/28/2017,31.23
3/1/2017,31.24
3/2/2017,30.81
3/3/2017,32.13
3/6/2017,32.65
3/7/2017,32.14
3/8/2017,31.89
3/9/2017,31.44
3/10/2017,31.14
3/13/2017,31.13
3/14/2017,30.48
3/15/2017,30.65
3/16/2017,29
3/17/2017,28.98
3/20/2017,28.88
3/21/2017,28.72
3/22/2017,29.61
3/23/2017,30.23
3/24/2017,30.53
3/27/2017,31.21
3/28/2017,31.25
3/29/2017,30.42
3/30/2017,29.9
3/31/2017,29.82
4/3/2017,30.15
4/4/2017,30.45
4/5/2017,31.01
4/6/2017,32.02
4/7/2017,32.45
4/10/2017,31.95
4/11/2017,31.84
4/12/2017,31.78
4/13/2017,32.25
4/17/2017,32.99
4/18/2017,31.94
4/19/2017,32.43
4/20/2017,32.23
4/21/2017,30.22
4/24/2017,30.03
4/25/2017,29.25
4/26/2017,28.87
4/27/2017,28.82
4/28/2017,28.11
5/1/2017,28.11
5/2/2017,27.14
5/3/2017,26.97
5/4/2017,26.65
5/5/2017,26.07
5/8/2017,25.24
5/9/2017,25.11
5/10/2017,26.83
5/11/2017,25.75
5/12/2017,26.71
5/15/2017,25.73
5/16/2017,26.61
5/17/2017,25.56
5/18/2017,25.95
5/19/2017,24.85
5/22/2017,24.81
5/23/2017,24.32
5/24/2017,24.98
5/25/2017,25.21
5/26/2017,24.81
5/30/2017,23.38
5/31/2017,23.78
6/1/2017,23.55
6/2/2017,23.61
6/5/2017,23.31
6/6/2017,24.26
6/7/2017,24.41
6/8/2017,25.39
6/9/2017,24.84
6/12/2017,24.48
6/13/2017,24.61
6/14/2017,25.07
6/15/2017,24.58
6/16/2017,25.49
6/19/2017,25.76
6/20/2017,26.06
6/21/2017,26.23
6/22/2017,26.02
6/23/2017,27.18
6/26/2017,26.98
6/27/2017,25.99
6/28/2017,27.14
6/29/2017,27.27
6/30/2017,27.12
7/3/2017,27.83
7/5/2017,27.54
7/6/2017,27.47
7/7/2017,28.09
7/10/2017,28.15
7/11/2017,28.15
7/12/2017,28.62
7/13/2017,28.34
7/14/2017,28.23
7/17/2017,28.54
7/18/2017,28.6
7/19/2017,28.94
7/20/2017,29.17
7/21/2017,29.07
7/24/2017,29.6
7/25/2017,29.35
7/26/2017,29.64
7/27/2017,29.18
7/28/2017,28.65
7/31/2017,28.8
8/1/2017,27.93
8/2/2017,27.64
8/3/2017,27.03
8/4/2017,26.83
8/7/2017,27
8/8/2017,26.73
8/9/2017,26.97
8/10/2017,23.02
8/11/2017,25.08
8/14/2017,26.59
8/15/2017,26.9
8/16/2017,26.59
8/17/2017,25.26
8/18/2017,24.96
8/21/2017,24.6
8/22/2017,24.6
8/23/2017,25.71
8/24/2017,25.82
8/25/2017,24.84
8/28/2017,24.45
8/29/2017,24.6
8/30/2017,25.05
8/31/2017,25.93
9/1/2017,25.8
9/5/2017,25.87
9/6/2017,26.44
9/7/2017,27.38
9/8/2017,27.45
9/11/2017,26.59
9/12/2017,26.08
9/13/2017,26.95
9/14/2017,26.44
9/15/2017,25.83
9/18/2017,25.35
9/19/2017,25.29
9/20/2017,25.86
9/21/2017,25.97
9/22/2017,25.51
9/25/2017,26
9/26/2017,25.93
9/27/2017,26.05
9/28/2017,25.79
9/29/2017,25.81
10/2/2017,26.4
10/3/2017,26.24
10/4/2017,26.7
10/5/2017,27.21
10/6/2017,27.61
10/9/2017,27.8
10/10/2017,27.03
10/11/2017,26.57
10/12/2017,26.55
10/13/2017,26.14
10/16/2017,26.54
10/17/2017,26.55
10/18/2017,27.03
10/19/2017,26.63
10/20/2017,26.09
10/23/2017,25.82
10/24/2017,25.57
10/25/2017,25.39
10/26/2017,24.11
10/27/2017,24.69
10/30/2017,25.22
10/31/2017,25.21
11/1/2017,25.01
11/2/2017,24.49
11/3/2017,24.55
11/6/2017,24.01
11/7/2017,21.98
11/8/2017,22.65
11/9/2017,22.04
11/10/2017,23.23
11/13/2017,22.29
11/14/2017,22.28
11/15/2017,22.33
11/16/2017,22.69
11/17/2017,22.9
11/20/2017,22.82
11/21/2017,22.69
11/22/2017,23.12
11/24/2017,23.27
11/27/2017,23.32
11/28/2017,23.03
11/29/2017,23.22
11/30/2017,23.71
12/1/2017,22.27
12/4/2017,21.47
12/5/2017,22.82
12/6/2017,22.02
12/7/2017,22.11
12/8/2017,22.96
12/11/2017,24.84
12/12/2017,24.79
12/13/2017,25.1
12/14/2017,24.72
12/15/2017,24.23
12/18/2017,24.12
12/19/2017,23.76
12/20/2017,23.59
12/21/2017,22.81
12/22/2017,22.83
12/26/2017,23.26
12/27/2017,23.89
12/28/2017,25.14
12/29/2017,24.66
1/2/2018,25.03
1/3/2018,23.91
1/4/2018,24.19
1/5/2018,24.63
1/8/2018,25.38
1/9/2018,25.64
1/10/2018,25.42
1/11/2018,25.51
1/12/2018,25
1/16/2018,24.1
1/17/2018,24.4
1/18/2018,24.26
1/19/2018,24.4
1/22/2018,24.79
1/23/2018,25.07
1/24/2018,24.64
1/25/2018,24.61
1/26/2018,24.53
1/29/2018,23.61
1/30/2018,22.57
1/31/2018,22.12
2/1/2018,22.09
2/2/2018,20.96
2/5/2018,20.02
2/6/2018,19.4
2/7/2018,19.9
2/8/2018,19.57
2/9/2018,19.01
2/12/2018,19.1
2/13/2018,19.48
2/14/2018,19.56
2/15/2018,20.22
2/16/2018,20.13
2/20/2018,19.91
2/21/2018,20.01
2/22/2018,20.01
2/23/2018,20.19
2/26/2018,20.19
2/27/2018,20.02
2/28/2018,19.94
3/1/2018,19.54
3/2/2018,20.45
3/5/2018,20.13
3/6/2018,20.45
3/7/2018,20.59
3/8/2018,20.56
3/9/2018,21.28
3/12/2018,19.75
3/13/2018,19.86
3/14/2018,19.66
3/15/2018,18.79
3/16/2018,18.63
3/19/2018,17.88
3/20/2018,17.96
3/21/2018,18.01
3/22/2018,17.91
3/23/2018,17.66
3/26/2018,17.1
3/27/2018,17.08
3/28/2018,18.43
3/29/2018,17.52
4/2/2018,16.65
4/3/2018,16.8
4/4/2018,16.58
4/5/2018,16.66
4/6/2018,16.46
4/9/2018,16.52
4/10/2018,17.35
4/11/2018,17.37
4/12/2018,17.66
4/13/2018,17.62
4/16/2018,17.78
4/17/2018,18.23
4/18/2018,17.5
4/19/2018,17.6
4/20/2018,17.73
4/23/2018,17.69
4/24/2018,17.77
4/25/2018,17.73
4/26/2018,17.79
4/27/2018,18.08
4/30/2018,17.75
5/1/2018,18.07
5/2/2018,18.13
5/3/2018,17.8
5/4/2018,18
5/7/2018,18.1
5/8/2018,18.37
5/9/2018,18.01
5/10/2018,18.21
5/11/2018,18.86
5/14/2018,19.44
5/15/2018,19.45
5/16/2018,19.43
5/17/2018,19.64
5/18/2018,20.03
5/21/2018,19.09
5/22/2018,18.99
5/23/2018,19.11
5/24/2018,19.14
5/25/2018,19.08
5/29/2018,18.95
5/30/2018,17.9
5/31/2018,18.07
6/1/2018,18.26
6/4/2018,17.71
6/5/2018,17.78
6/6/2018,18.34
6/7/2018,18.35
6/8/2018,19.37
6/11/2018,19.85
6/12/2018,20.13
6/13/2018,19.82
6/14/2018,19.78
6/15/2018,19.93
6/18/2018,19.85
6/19/2018,19.85
6/20/2018,20.33
6/21/2018,19.92
6/22/2018,19.39
6/25/2018,18.88
6/26/2018,19.47
6/27/2018,19.12
6/28/2018,19.16
6/29/2018,19.97
7/2/2018,19.53
7/3/2018,19.76
7/5/2018,20.75
7/6/2018,20.49
7/9/2018,20.8
7/10/2018,20.73
7/11/2018,20.89
7/12/2018,20.43
7/13/2018,20.59
7/16/2018,20.5
7/17/2018,20.1
7/18/2018,20.2
7/19/2018,20.43
7/20/2018,20.48
7/23/2018,20.57
7/24/2018,19.98
7/25/2018,19.85
7/26/2018,18.67
7/27/2018,17.99
7/30/2018,16.74
7/31/2018,17.14
8/1/2018,17.48
8/2/2018,18.08
8/3/2018,17.805
