datetime,ABBV,ACRS,ADMP,ADMS,AEZS,AGEN,AGIO,AGN,DERM,DOVA,DRRX,ENTA,EXEL,NEOS,NVO,NVS,ONCE,OPK,VRTX,XENT,cash,commission,total,returns,equity_curve,drawdown
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,,0.0,1.0,-0.0
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,,0.0,1.0,-0.0
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,,0.0,1.0,-0.0
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50306.382,0.0,0.0,0.0,0.0,950027.578,5.5200000000000005,,0.0,1.0,-0.0
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50372.967,0.0,0.0,0.0,0.0,950027.578,5.5200000000000005,,0.0,1.0,-0.0
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50293.064999999995,0.0,0.0,0.0,0.0,950027.578,5.5200000000000005,,0.0,1.0,-0.0
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50379.659999999996,0.0,0.0,0.0,0.0,950027.578,5.5200000000000005,,0.0,1.0,-0.0
2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,49520.886000000006,0.0,0.0,0.0,0.0,950027.578,5.5200000000000005,,0.0,1.0,-0.0
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49812.6972,0.0,,0.0,0.0,0.0,0.0,0.0,49387.71600000001,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50089.459,0.0,,0.0,0.0,0.0,0.0,0.0,49547.520000000004,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50523.7411,0.0,,0.0,0.0,0.0,0.0,0.0,49507.569,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50960.1498,0.0,,0.0,0.0,0.0,0.0,0.0,49993.53600000001,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51204.9692,0.0,,0.0,0.0,0.0,0.0,0.0,49813.791,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51377.3974,0.0,,0.0,0.0,0.0,0.0,0.0,49827.108,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51049.553799999994,0.0,,0.0,0.0,0.0,0.0,0.0,49767.216,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50862.2177,0.0,,0.0,0.0,0.0,0.0,0.0,49440.984,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50598.2372,0.0,,0.0,0.0,0.0,0.0,0.0,49527.509999999995,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50757.9058,0.0,,0.0,0.0,0.0,0.0,0.0,49773.840000000004,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50617.3983,0.0,,0.0,0.0,0.0,0.0,0.0,49108.128,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50738.744699999996,0.0,,0.0,0.0,0.0,0.0,0.0,49068.246,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50847.3315,0.0,,0.0,0.0,0.0,0.0,0.0,49074.87,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51117.6918,0.0,,0.0,0.0,0.0,0.0,0.0,48935.076,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50902.6665,0.0,,0.0,0.0,0.0,0.0,0.0,49234.605,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50630.1796,0.0,,0.0,0.0,0.0,0.0,0.0,49267.932,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50630.1796,0.0,,0.0,0.0,0.0,0.0,0.0,48695.439,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50268.288700000005,0.0,,0.0,0.0,0.0,0.0,0.0,48815.223000000005,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49895.7214,0.0,,0.0,0.0,0.0,0.0,0.0,48548.952,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50312.9907,0.0,,0.0,0.0,0.0,0.0,0.0,48422.475,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50653.5939,0.0,,0.0,0.0,0.0,0.0,0.0,49008.284999999996,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50315.1173,0.0,,0.0,0.0,0.0,0.0,0.0,48861.867,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50449.223300000005,0.0,,0.0,0.0,0.0,0.0,0.0,49667.373,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50713.2038,0.0,,0.0,0.0,0.0,0.0,0.0,50752.397999999994,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50985.6907,0.0,,0.0,0.0,0.0,0.0,0.0,50825.676,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51741.4366,0.0,,0.0,0.0,0.0,0.0,0.0,51298.257,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51913.864799999996,0.0,,0.0,0.0,0.0,0.0,0.0,51278.316,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52205.5128,0.0,,0.0,0.0,0.0,0.0,0.0,51258.37499999999,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52262.9961,0.0,,0.0,0.0,0.0,0.0,0.0,51884.066999999995,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51892.5771,0.0,,0.0,0.0,0.0,0.0,0.0,51651.123,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52209.7877,0.0,,0.0,0.0,0.0,0.0,0.0,51797.541,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52143.776300000005,0.0,,0.0,0.0,0.0,0.0,0.0,51804.234,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51507.2719,0.0,,0.0,0.0,0.0,0.0,0.0,51857.502,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50774.940299999995,0.0,,0.0,0.0,0.0,0.0,0.0,52270.191,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48903.684199999996,0.0,,0.0,0.0,0.0,0.0,0.0,52476.57,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49178.3194,0.0,,0.0,0.0,0.0,0.0,0.0,52403.361,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49150.6302,0.0,,0.0,0.0,0.0,0.0,0.0,53574.98100000001,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48584.3687,0.0,,0.0,0.0,0.0,0.0,0.0,53641.496999999996,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47952.095799999996,0.0,,0.0,0.0,0.0,0.0,0.0,53827.935,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47050.938200000004,0.0,,0.0,0.0,0.0,0.0,0.0,53162.223,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46709.25,0.0,,0.0,0.0,0.0,0.0,0.0,53308.71,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46794.6829,0.0,,0.0,0.0,0.0,0.0,0.0,53535.03,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46877.9675,0.0,,0.0,0.0,0.0,0.0,0.0,54114.147,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47121.398100000006,0.0,,0.0,0.0,0.0,0.0,0.0,53961.03600000001,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47868.811200000004,0.0,,0.0,0.0,0.0,0.0,0.0,54187.424999999996,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47911.5168,0.0,,0.0,0.0,0.0,0.0,0.0,54154.098,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47646.7334,0.0,,0.0,0.0,0.0,0.0,0.0,53674.82399999999,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47431.0354,0.0,,0.0,0.0,0.0,0.0,0.0,53608.239,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47781.2734,0.0,,0.0,0.0,0.0,0.0,0.0,54433.685999999994,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48558.5674,0.0,,0.0,0.0,0.0,0.0,0.0,54493.578,0.0,0.0,0.0,0.0,900092.84,8.341000000000001,,0.0,1.0,-0.0
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48723.01,0.0,,0.0,0.0,0.0,0.0,51125.7518,54739.908,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48727.2849,0.0,,0.0,0.0,0.0,0.0,50788.6438,54473.637,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48755.0392,0.0,,0.0,0.0,0.0,0.0,50347.0798,54480.329999999994,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48729.4115,0.0,,0.0,0.0,0.0,0.0,49672.9825,54067.572,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48989.941699999996,0.0,,0.0,0.0,0.0,0.0,49684.6151,53954.412000000004,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49619.914399999994,0.0,,0.0,0.0,0.0,0.0,49789.1898,54014.304,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49280.3745,0.0,,0.0,0.0,0.0,0.0,50521.331399999995,53814.617999999995,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49284.6277,0.0,,0.0,0.0,0.0,0.0,51032.691,54220.683,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49765.1091,0.0,,0.0,0.0,0.0,0.0,51137.3844,54100.829999999994,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50132.425,0.0,,0.0,0.0,0.0,0.0,49498.6122,53554.971,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50288.317800000004,0.0,,0.0,0.0,0.0,0.0,50207.607299999996,53807.925,0.0,0.0,0.0,0.0,850119.7838999999,17.837000000000003,,0.0,1.0,-0.0
2017-06-19,0.0,0.0,49036.5,0.0,0.0,0.0,0.0,50753.8479,0.0,,0.0,0.0,0.0,0.0,50765.497299999995,54213.99,0.0,0.0,0.0,0.0,800044.8638999999,94.757,,0.0,1.0,-0.0
2017-06-20,0.0,0.0,46440.45,0.0,0.0,0.0,0.0,50958.8478,0.0,,0.0,0.0,0.0,0.0,50172.709500000004,54320.526,0.0,0.0,0.0,0.0,800044.8638999999,94.757,,0.0,1.0,-0.0
2017-06-21,0.0,0.0,47594.25,0.0,0.0,0.0,0.0,52188.8906,0.0,,0.0,0.0,0.0,45625.0,50800.276399999995,54959.604,0.0,0.0,0.0,0.0,749994.8638999999,144.757,,0.0,1.0,-0.0
2017-06-22,0.0,0.0,50959.5,0.0,0.0,0.0,0.0,52769.734500000006,0.0,,0.0,0.0,0.0,46250.0,50753.8647,57475.896,0.0,0.0,0.0,0.0,749994.8638999999,144.757,,0.0,1.0,-0.0
2017-06-23,0.0,0.0,51921.0,0.0,0.0,0.0,0.0,52630.9196,0.0,,0.0,0.0,0.0,45312.5,51648.744,57475.896,0.0,0.0,0.0,0.0,749994.8638999999,144.757,,0.0,1.0,-0.0
2017-06-26,0.0,0.0,49998.0,0.0,0.0,0.0,0.0,53154.128300000004,0.0,,0.0,0.0,0.0,45937.5,51590.581,57083.148,0.0,0.0,0.0,0.0,749994.8638999999,144.757,,0.0,1.0,-0.0
2017-06-27,0.0,0.0,48075.0,0.0,0.0,0.0,0.0,52551.9099,0.0,,0.0,0.0,0.0,44062.5,50556.2292,56790.242999999995,0.0,0.0,0.0,0.0,749994.8638999999,144.757,,0.0,1.0,-0.0
2017-06-28,0.0,0.0,49998.0,0.0,0.0,0.0,0.0,52684.3233,0.0,,0.0,0.0,0.0,44687.5,50288.9168,56750.291999999994,0.0,0.0,0.0,0.0,749994.8638999999,144.757,,0.0,1.0,-0.0
2017-06-29,0.0,0.0,48555.75,0.0,0.0,0.0,0.0,52109.8809,0.0,0.0,0.0,0.0,0.0,45312.5,49289.4628,56044.698,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1001307.1555999998,0.0013071555999997209,1.0013071555999997,-0.0
2017-06-30,0.0,0.0,49998.0,0.0,0.0,0.0,0.0,51911.2825,0.0,0.0,0.0,0.0,0.0,45625.0,49847.2341,55565.354999999996,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1002941.7354999998,0.0016324460390184647,1.0029417354999999,-0.0
2017-07-03,0.0,0.0,50959.5,0.0,0.0,0.0,0.0,52101.331099999996,0.0,0.0,0.0,0.0,0.0,47812.5,49475.34700000001,55645.257000000005,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1005988.7989999999,0.003038126136490904,1.005988799,-0.0
2017-07-05,0.0,0.0,53363.25,0.0,0.0,0.0,0.0,52167.5378,0.0,0.0,0.0,0.0,0.0,46250.0,49301.0954,55339.034999999996,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1006415.7821,0.0004244412069245307,1.0064157821000002,-0.0
2017-07-06,0.0,0.0,53363.25,0.0,0.0,0.0,0.0,51582.419,0.0,0.0,0.0,0.0,0.0,44687.5,48743.2054,54566.85600000001,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1002938.0942999999,-0.0034555179497915978,1.0029380943000001,-0.0034776878000000178
2017-07-07,0.0,0.0,52882.5,0.0,0.0,0.0,0.0,51398.7502,0.0,0.0,0.0,0.0,0.0,45312.5,48824.5149,54799.8,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1003212.9289999999,0.0002740295752667876,1.003212929,-0.003202853100000125
2017-07-10,0.0,0.0,53844.0,0.0,0.0,0.0,0.0,51501.261,0.0,0.0,0.0,0.0,0.0,44687.5,48952.3548,54653.382000000005,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1003633.3616999999,0.0004190862057760203,1.0036333617000002,-0.0027824203999999852
2017-07-11,0.0,0.0,51921.0,0.0,0.0,0.0,0.0,51704.1343,0.0,0.0,0.0,0.0,0.0,43750.0,48929.0896,54580.172999999995,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1000879.2607999998,-0.0027441304814090905,1.0008792608000001,-0.005536521300000041
2017-07-12,0.0,0.0,52401.75,0.0,0.0,0.0,0.0,52445.1459,0.0,0.0,0.0,0.0,0.0,41250.0,49812.455,55392.303,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1001296.5177999998,0.0004168904445742694,1.0012965178000002,-0.0051192642999999816
2017-07-13,0.0,0.0,51440.25,0.0,0.0,0.0,0.0,52133.3603,0.0,0.0,0.0,0.0,0.0,42812.5,49521.8774,54952.91100000001,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1000855.7625999998,-0.0004401844929695642,1.0008557626,-0.0055600195000000685
2017-07-14,0.0,0.0,50959.5,0.0,0.0,0.0,0.0,52500.654500000004,0.0,0.0,0.0,0.0,0.0,44062.5,49951.927500000005,55359.045000000006,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1002828.4909,0.0019710415563531924,1.0028284909000003,-0.003587291199999898
2017-07-17,0.0,0.0,50478.75,0.0,0.0,0.0,0.0,52859.420600000005,0.0,0.0,0.0,0.0,0.0,43750.0,50079.7674,55432.254,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1002595.0558999998,-0.00023277659352360924,1.0025950559,-0.0038207262000000686
2017-07-18,0.0,0.0,49036.5,0.0,0.0,0.0,0.0,52475.048500000004,0.0,0.0,0.0,0.0,0.0,43437.5,50195.9747,56430.753,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1001570.6401,-0.0010217642646165315,1.0015706401000002,-0.004845141999999969
2017-07-19,0.0,0.0,49036.5,0.0,0.0,0.0,0.0,52620.2432,0.0,0.0,0.0,0.0,0.0,42812.5,49475.34700000001,56603.873999999996,0.0,0.0,0.0,0.0,749994.8638999999,144.757,1000543.3280999999,-0.0010257009928900107,1.0005433281000002,-0.005872453999999916
2017-07-20,0.0,0.0,44709.75,0.0,0.0,0.0,0.0,53188.284100000004,0.0,0.0,0.0,0.0,0.0,42187.5,50614.3922,56863.452,0.0,0.0,0.0,0.0,749994.8638999999,144.757,997558.2422,-0.002983464899684596,0.9975582422000003,-0.008857539899999822
2017-07-21,0.0,0.0,46152.0,0.0,0.0,0.0,0.0,53594.0307,0.0,0.0,0.0,0.0,0.0,41250.0,49917.0297,56577.240000000005,0.0,0.0,0.0,0.0,749994.8638999999,144.757,997485.1642999998,-7.325677530267694e-05,0.9974851643000001,-0.00893061780000004
2017-07-24,0.0,0.0,45671.25,0.0,0.0,0.0,0.0,54138.5705,0.0,0.0,0.0,0.0,0.0,43125.0,48696.674999999996,56111.214,0.0,0.0,0.0,0.0,749994.8638999999,144.757,997737.5734,0.00025304546777626946,0.9977375734000002,-0.008678208699999912
2017-07-25,0.0,0.0,45671.25,0.0,0.0,0.0,0.0,54373.473000000005,0.0,0.0,0.0,0.0,0.0,42812.5,48998.885200000004,56051.322,0.0,0.0,0.0,0.0,749994.8638999999,144.757,997902.2940999999,0.00016509421354027332,0.9979022941000003,-0.008513487999999847
2017-07-26,0.0,0.0,44229.0,0.0,0.0,0.0,0.0,54700.2099,0.0,0.0,0.0,0.0,0.0,42187.5,48801.2497,56484.021,0.0,0.0,0.0,0.0,749994.8638999999,144.757,996396.8444999999,-0.0015086142289689741,0.9963968445000002,-0.010018937599999944
2017-07-27,0.0,0.0,41825.25,0.0,0.0,0.0,0.0,54275.2371,0.0,0.0,0.0,0.0,0.0,40625.0,48220.213200000006,56563.922999999995,0.0,0.0,0.0,0.0,749994.8638999999,144.757,991504.4871999999,-0.004910048969951397,0.9915044872000002,-0.014911294899999983
2017-07-28,0.0,0.0,45190.5,0.0,0.0,0.0,0.0,54029.6582,0.0,0.0,0.0,0.0,0.0,40312.5,48998.885200000004,56417.435999999994,0.0,0.0,0.0,0.0,749994.8638999999,144.757,994943.8432999998,0.0034688255518768862,0.9949438433000001,-0.011471938800000081
2017-07-31,0.0,0.0,44229.0,0.0,0.0,0.0,0.0,53884.4418,0.0,0.0,0.0,0.0,0.0,40312.5,49277.830200000004,56717.034,0.0,0.0,0.0,0.0,749994.8638999999,144.757,994415.6698999999,-0.0005308574986987447,0.9944156699000001,-0.01200011220000008
2017-08-01,0.0,0.0,42786.75,0.0,0.0,0.0,0.0,53856.6875,0.0,0.0,0.0,0.0,0.0,43125.0,48882.6779,56563.922999999995,0.0,0.0,0.0,0.0,749994.8638999999,144.757,995209.9022999998,0.0007986925629197561,0.9952099023000001,-0.011205879800000096
2017-08-02,0.0,0.0,41825.25,0.0,0.0,0.0,0.0,53425.3349,0.0,0.0,0.0,0.0,0.0,43437.5,49161.6229,56763.609,0.0,0.0,0.0,0.0,749994.8638999999,144.757,994608.1806999999,-0.0006046177782288442,0.9946081807000001,-0.011807601400000034
2017-08-03,0.0,0.0,41825.25,0.0,0.0,0.0,51125.44,53463.7656,0.0,0.0,0.0,0.0,0.0,42500.0,49382.4049,56497.338,0.0,0.0,0.0,0.0,699998.3358999998,151.245,994792.5343999998,0.00018535309036993297,0.9947925344,-0.011623247700000117
2017-08-04,0.0,0.0,44229.0,0.0,0.0,0.0,49844.06,51817.3215,0.0,0.0,0.0,0.0,0.0,41875.0,48882.6779,56563.922999999995,0.0,0.0,0.0,0.0,699998.3358999998,151.245,993210.3182999997,-0.0015904985665723403,0.9932103183,-0.013205463800000206
2017-08-07,50160.6675,0.0,44229.0,0.0,0.0,0.0,49519.66,51511.9374,0.0,0.0,0.0,50127.0,0.0,42500.0,48417.729999999996,56211.126000000004,0.0,0.0,0.0,0.0,599999.6241999998,167.493,992676.7451,-0.0005372207579488197,0.9926767451000003,-0.013739036999999898
2017-08-08,50336.721,0.0,44229.0,0.0,0.0,0.0,48262.61,51195.8986,0.0,0.0,0.0,51077.46,0.0,43750.0,47825.060900000004,56024.688,0.0,0.0,0.0,0.0,599999.6241999998,167.493,992701.0626999998,2.4496997758749472e-05,0.9927010627000001,-0.01371471940000002
2017-08-09,50724.1116,0.0,43748.25,0.0,0.0,0.0,49114.16,50817.9063,0.0,0.0,0.0,51233.700000000004,0.0,42812.5,51799.8491,56038.005,0.0,0.0,0.0,0.0,599999.6241999998,167.493,996288.1061999998,0.003613417608563596,0.9962881062000001,-0.010127675900000077
2017-08-10,49611.2931,0.0,43267.5,0.0,0.0,0.0,47248.86,49585.736899999996,0.0,0.0,0.0,50647.799999999996,0.0,44062.5,51311.636,55372.293000000005,0.0,0.0,0.0,0.0,599999.6241999998,167.493,991107.2431999999,-0.005200165461937023,0.9911072432000002,-0.015308538899999946
2017-08-11,49745.1375,0.0,46152.0,0.0,0.0,0.0,47735.46,49730.9533,0.0,0.0,0.0,50986.31999999999,0.0,45000.0,53240.9858,55485.522,0.0,0.0,0.0,0.0,599999.6241999998,167.493,998076.0027999998,0.007031287126405994,0.9980760028000001,-0.008339779300000072
2017-08-14,49878.90900000001,0.0,46632.75,0.0,0.0,0.0,47792.23,49679.6979,0.0,0.0,0.0,51415.98,0.0,43125.0,52683.0958,55825.002,0.0,0.0,0.0,0.0,599999.6241999998,167.493,997032.2888999998,-0.0010457258736528141,0.9970322889000002,-0.009383493199999982
2017-08-15,49540.8717,0.0,45190.5,0.0,0.0,0.0,47175.87,49359.3842,0.0,0.0,0.0,51598.26,0.0,43437.5,52892.245200000005,55984.737,0.0,0.0,0.0,0.0,599999.6241999998,167.493,995178.9922999998,-0.0018588130200323238,0.9951789923000002,-0.01123678979999998
